problem,path,artist_folder,file_count_in_folder,tag_title,tag_artist,tag_album,tag_album_artist,probable_source_album,probable_track_title,duration_seconds
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/4 Pantomime/Unknown Album/A Musical History [CD 3] - T.mp3,4 Pantomime,1,A Musical History [CD 3] - T,21_4__Pantomime_,,,A Musical History,4 Pantomime,362
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Acadian Driftwood/Unknown Album/A Musical History [CD 5] - T.mp3,Acadian Driftwood,1,A Musical History [CD 5] - T,08_Acadian_Driftwood_,,,A Musical History,Acadian Driftwood,402
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Across The Great Divide/Unknown Album/A Musical History [CD 3] - T.mp3,Across The Great Divide,1,A Musical History [CD 3] - T,01_Across_The_Great_Divide_,,,A Musical History,Across The Great Divide,173
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Ain't Got No Home/Unknown Album/A Musical History [CD 5] - T.mp3,Ain't Got No Home,1,A Musical History [CD 5] - T,01_Ain't_Got_No_Home_,,,A Musical History,Ain't Got No Home,205
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Ain't No More Cane On The/Unknown Album/A Musical History [CD 2] - T.mp3,Ain't No More Cane On The,1,A Musical History [CD 2] - T,02_Ain't_No_More_Cane_On_The_,,,A Musical History,Ain't No More Cane On The,239
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/All La Glory (Early Versio/Unknown Album/A Musical History [CD 3] - T.mp3,All La Glory (Early Versio,1,A Musical History [CD 3] - T,12_All_La_Glory_(Early_Versio,,,A Musical History,All La Glory (Early Versio,207
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Baby Lou/Unknown Album/The Band - A Musical History.mp3,Baby Lou,1,The Band - A Musical History,17_Baby_Lou_,,,,Baby Lou,220
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Bacon Fat/Unknown Album/A Musical History [CD 1] - T.mp3,Bacon Fat,1,A Musical History [CD 1] - T,06_Bacon_Fat_,,,A Musical History,Bacon Fat,160
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Beautiful Thing (Song Sket/Unknown Album/A Musical History [CD 1] - T.mp3,Beautiful Thing (Song Sket,1,A Musical History [CD 1] - T,20_Beautiful_Thing_(Song_Sket,,,A Musical History,Beautiful Thing (Song Sket,101
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Ben Colder/Unknown Album/Still No2.mp3,Ben Colder,1,Still No2,Ben Colder,,,,Ben Colder,189
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Bessie Smith/Unknown Album/A Musical History [CD 2] - T.mp3,Bessie Smith,1,A Musical History [CD 2] - T,20_Bessie_Smith_,,,A Musical History,Bessie Smith,258
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Bloodstone Crate Classics #SlowJams 💿/Unknown Album/Natural High.mp3,Bloodstone Crate Classics #SlowJams 💿,1,Natural High By Bloodstone Crate Classics #SlowJams 💿,,ROSE BK,,,Bloodstone Crate Classics #SlowJams 💿,293
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Blue Magic/Unknown Album/Sideshow.mp3,Blue Magic,1,Sideshow By Blue Magic,,ROSE BK,,,Blue Magic,252
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Blue Magic Crate Classics #SlowJams 💿/Unknown Album/Sideshow.mp3,Blue Magic Crate Classics #SlowJams 💿,1,Sideshow By Blue Magic Crate Classics #SlowJams 💿,,ROSE BK,,,Blue Magic Crate Classics #SlowJams 💿,252
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Bo Diddley/Unknown Album/Bo Diddley - Do What I Say.mp3,Bo Diddley,2,Bo Diddley - Do What I Say,Bo Diddley,Unknown Album,,,Bo Diddley,169
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Bo Diddley/Unknown Album/Bo Diddley - Gun Slinger.mp3,Bo Diddley,2,Bo Diddley - Gun Slinger,Bo Diddley,Unknown Album,,,Bo Diddley,110
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Buddy Holly/Unknown Album/Buddy Holly and The Crickets - A Sweet Love.mp3,Buddy Holly,1,Buddy Holly and The Crickets - A Sweet Love,Buddy Holly,Unknown Album,,,Buddy Holly,126
unknown_album_shard,"/Users/roncompton/Music/RoseMusicWork/Music/Buddy Holly Medley/Unknown Album/What To Do-Crying, Waiting, Hoping-Learning The Game.mp3",Buddy Holly Medley,1,"Buddy Holly Medley- What To Do-Crying, Waiting, Hoping-Learning The Game",Buddy Holly Medley,Unknown Album,,,Buddy Holly Medley,263
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Caledonia Mission (Live)/Unknown Album/A Musical History [CD 4] - T.mp3,Caledonia Mission (Live),1,A Musical History [CD 4] - T,06_Caledonia_Mission_(Live)_,,,A Musical History,Caledonia Mission (Live),203
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Caledonia Mission (Song Sk/Unknown Album/A Musical History [CD 1] - T.mp3,Caledonia Mission (Song Sk,1,A Musical History [CD 1] - T,21_Caledonia_Mission_(Song_Sk,,,A Musical History,Caledonia Mission (Song Sk,149
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Can You Please Crawl Out Y/Unknown Album/A Musical History [CD 1] - T.mp3,Can You Please Crawl Out Y,1,A Musical History [CD 1] - T,15_Can_You_Please_Crawl_Out_Y,,,A Musical History,Can You Please Crawl Out Y,213
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Chest Fever/Unknown Album/A Musical History [CD 2] - T.mp3,Chest Fever,1,A Musical History [CD 2] - T,10_Chest_Fever_,,,A Musical History,Chest Fever,316
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Chest Fever (Live)/Unknown Album/A Musical History [CD 4] - T.mp3,Chest Fever (Live),1,A Musical History [CD 4] - T,11_Chest_Fever_(Live)_,,,A Musical History,Chest Fever (Live),304
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Christmas Must Be Tonight/Unknown Album/A Musical History [CD 5] - T.mp3,Christmas Must Be Tonight,1,A Musical History [CD 5] - T,11_Christmas_Must_Be_Tonight_,,,A Musical History,Christmas Must Be Tonight,217
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Daniel And The Sacred Harp/Unknown Album/A Musical History [CD 3] - T.mp3,Daniel And The Sacred Harp,1,A Musical History [CD 3] - T,10_Daniel_And_The_Sacred_Harp,,,A Musical History,Daniel And The Sacred Harp,264
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/David Reo/Unknown Album/Loves made a fool of you.mp3,David Reo,1,Loves made a fool of you,David Reo,ROSE BK,,,David Reo,116
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Devil In Disguise/Unknown Album/Elvis Presley 7.mp3,Devil In Disguise,1,Devil In Disguise - Elvis Presley 7,Devil In Disguise,Unknown Album,,,Devil In Disguise,149
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Dick Dee Dee/Unknown Album/The Mountains High.mp3,Dick Dee Dee,1,Dick Dee Dee - The Mountains High,Dick Dee Dee,Unknown Album,,,Dick Dee Dee,878
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Didn't It Rain/Unknown Album/A Musical History [CD 5] - T.mp3,Didn't It Rain,1,A Musical History [CD 5] - T,03_Didn't_It_Rain_,,,A Musical History,Didn't It Rain,200
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Disco/Unknown Album/Inferno.mp3,Disco,1,Disco Inferno,Disco,Unknown Album,,,Disco,198
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Don/Unknown Album/t Go Breaking My Heart.mp3,Don,3,Don t Go Breaking My Heart,Don,Unknown Album,,,Don,275
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Don/Unknown Album/t Say Goodnight And Mean Goodbye.mp3,Don,3,Don t Say Goodnight And Mean Goodbye,Don,Unknown Album,,,Don,163
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Don/Unknown Album/t Sit Under The Apple Tree.mp3,Don,3,Don t Sit Under The Apple Tree,Don,Unknown Album,,,Don,179
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Don't Do It/Unknown Album/A Musical History [CD 3] - T.mp3,Don't Do It,1,A Musical History [CD 3] - T,17_Don't_Do_It_,,,A Musical History,Don't Do It,228
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Don't Do It (Live)/Unknown Album/A Musical History [CD 4] - T.mp3,Don't Do It (Live),1,A Musical History [CD 4] - T,05_Don't_Do_It_(Live)_,,,A Musical History,Don't Do It (Live),277
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Don't Ya Tell Henry/Unknown Album/A Musical History [CD 2] - T.mp3,Don't Ya Tell Henry,1,A Musical History [CD 2] - T,03_Don't_Ya_Tell_Henry_,,,A Musical History,Don't Ya Tell Henry,194
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Donna Summer/Unknown Album/I Feel Love.mp3,Donna Summer,1,Donna Summer - I Feel Love,Donna Summer,Unknown Album,,,Donna Summer,1170
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Earl Grant/Unknown Album/Fever.mp3,Earl Grant,1,Earl Grant-Fever,Earl Grant,ROSE BK,,,Earl Grant,1315
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Eddie Cochran/Unknown Album/Eddie Cochran Summertime Blues.mp3,Eddie Cochran,1,Eddie Cochran Summertime Blues,Eddie Cochran,ROSE BK,,,Eddie Cochran,118
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Endless Highway/Unknown Album/A Musical History [CD 4] - T.mp3,Endless Highway,1,A Musical History [CD 4] - T,14_Endless_Highway_,,,A Musical History,Endless Highway,308
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Eric B. & Rakim/Unknown Album/I Know You Got Soul.mp3,Eric B. & Rakim,1,Eric B and Rakim - I Know You Got Soul,Eric B. & Rakim,Unknown Album,,,Eric B. & Rakim,1366
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Evangeline/Unknown Album/A Musical History [CD 5] - T.mp3,Evangeline,1,A Musical History [CD 5] - T,17_Evangeline_,,,A Musical History,Evangeline,192
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Everly Brothers/Unknown Album/Problems.mp3,Everly Brothers,1,Everly Brothers - Problems,Everly Brothers,Unknown Album,,,Everly Brothers,120
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Ferdinand The Impostor/Unknown Album/A Musical History [CD 1] - T.mp3,Ferdinand The Impostor,1,A Musical History [CD 1] - T,23_Ferdinand_The_Impostor_,,,A Musical History,Ferdinand The Impostor,247
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Forbidden Fruit (Live)/Unknown Album/A Musical History [CD 5] - T.mp3,Forbidden Fruit (Live),1,A Musical History [CD 5] - T,14_Forbidden_Fruit_(Live)_,,,A Musical History,Forbidden Fruit (Live),341
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Foreigner/Unknown Album/I Want To Know What Love Is.mp3,Foreigner,1,Foreigner - I Want To Know What Love Is,Foreigner,Unknown Album,,,Foreigner,1391
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Forever Young/Unknown Album/A Musical History [CD 5] - T.mp3,Forever Young,1,A Musical History [CD 5] - T,04_Forever_Young_,,,A Musical History,Forever Young,297
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Four Lads/Unknown Album/Moments To Remember.mp3,Four Lads,1,Four Lads - Moments To Remember,Four Lads,Unknown Album,,,Four Lads,213
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Further On Up The Road/Unknown Album/A Musical History [CD 1] - R.mp3,Further On Up The Road,1,A Musical History [CD 1] - R,03_Further_On_Up_The_Road_,,,A Musical History,Further On Up The Road,189
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Gene Chandler/Unknown Album/The Duke of Earl.mp3,Gene Chandler,1,Gene Chandler - The Duke of Earl,Gene Chandler,Unknown Album,,,Gene Chandler,972
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Genetic Method (Live)/Unknown Album/A Musical History [CD 4] - T.mp3,Genetic Method (Live),1,A Musical History [CD 4] - T,10_The_Genetic_Method_(Live)_,,,A Musical History,The Genetic Method (Live),452
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Get Up Jake/Unknown Album/A Musical History [CD 3] - T.mp3,Get Up Jake,1,A Musical History [CD 3] - T,08_Get_Up_Jake_,,,A Musical History,Get Up Jake,138
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Gladys Knight/Unknown Album/Midnight Train To Georgia.mp3,Gladys Knight,1,Gladys Knight - Midnight Train To Georgia,Gladys Knight,Unknown Album,,,Gladys Knight,1243
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Go Go Liza Jane/Unknown Album/A Musical History [CD 1] - T.mp3,Go Go Liza Jane,1,A Musical History [CD 1] - T,14_Go_Go_Liza_Jane_,,,A Musical History,Go Go Liza Jane,133
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Guy Mitchell/Unknown Album/Sipping Soda.mp3,Guy Mitchell,1,Guy Mitchell - Sipping Soda,Guy Mitchell,Unknown Album,,,Guy Mitchell,144
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/He Don't Love You (And He'/Unknown Album/A Musical History [CD 1] - T.mp3,He Don't Love You (And He',1,A Musical History [CD 1] - T,10_He_Don't_Love_You_(And_He',,,A Musical History,He Don't Love You (And He',159
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Highway 61 Revisited (Live/Unknown Album/A Musical History [CD 5] - T.mp3,Highway 61 Revisited (Live,1,A Musical History [CD 5] - T,06_Highway_61_Revisited_(Live,,,A Musical History,Highway 61 Revisited (Live,238
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Home Cookin'/Unknown Album/A Musical History [CD 5] - T.mp3,Home Cookin',1,A Musical History [CD 5] - T,15_Home_Cookin'_,,,A Musical History,Home Cookin',225
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/Honky Tonk/Unknown Album/A Musical History [CD 1] - T.mp3,Honky Tonk,1,A Musical History [CD 1] - T,05_Honky_Tonk_,,,A Musical History,Honky Tonk,185
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/I Ain't Got No Home (Live)/Unknown Album/A Musical History [CD 2] - T.mp3,I Ain't Got No Home (Live),1,A Musical History [CD 2] - T,15_I_Ain't_Got_No_Home_(Live),,,A Musical History,I Ain't Got No Home (Live),227
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/I Shall Be Released/Unknown Album/A Musical History [CD 2] - T.mp3,I Shall Be Released,1,A Musical History [CD 2] - T,13_I_Shall_Be_Released_,,,A Musical History,I Shall Be Released,195
unknown_album_shard,/Users/roncompton/Music/RoseMusicWork/Music/I'm Sorry/Unknown Album/2.mp3,I'm Sorry,1,I'm Sorry 1 2,I'm Sorry,Unknown Album,,,I'm Sorry,161
